targetTime,actualGeneration
2024-01-07T08:00:00Z,6044.0
2024-01-07T08:30:00Z,5612.0
2024-01-07T09:00:00Z,5549.0
2024-01-07T09:30:00Z,5385.0
2024-01-07T10:00:00Z,5311.0
2024-01-07T10:30:00Z,5015.0
2024-01-07T11:00:00Z,4848.0
2024-01-07T11:30:00Z,4648.0
2024-01-07T12:00:00Z,4435.0
2024-01-07T12:30:00Z,4391.0
2024-01-07T13:00:00Z,4437.0
2024-01-07T13:30:00Z,4327.0
2024-01-07T14:00:00Z,4332.0
2024-01-07T14:30:00Z,4352.0
2024-01-07T15:00:00Z,4325.0
2024-01-07T15:30:00Z,4315.0
2024-01-07T16:00:00Z,4299.0
2024-01-07T16:30:00Z,4305.0
2024-01-07T17:00:00Z,4316.0
2024-01-07T17:30:00Z,4325.0
2024-01-07T18:00:00Z,4324.0
2024-01-07T18:30:00Z,4281.0
2024-01-07T19:00:00Z,4202.0
2024-01-07T19:30:00Z,4169.0
2024-01-07T20:00:00Z,4032.0
2024-01-07T20:30:00Z,4017.0
2024-01-07T21:00:00Z,3992.0
2024-01-07T21:30:00Z,4030.0
2024-01-07T22:00:00Z,3994.0
2024-01-07T22:30:00Z,4100.0
2024-01-07T23:00:00Z,4242.0
2024-01-07T23:30:00Z,4275.0
2024-01-08T00:00:00Z,4629.0
2024-01-08T00:30:00Z,4730.0
2024-01-08T01:00:00Z,5033.0
2024-01-08T01:30:00Z,5215.0
2024-01-08T02:00:00Z,5342.0
2024-01-08T02:30:00Z,6043.0
2024-01-08T03:00:00Z,6274.0
2024-01-08T03:30:00Z,6533.0
2024-01-08T04:00:00Z,6980.0
2024-01-08T04:30:00Z,6945.0
2024-01-08T05:00:00Z,7381.0
2024-01-08T05:30:00Z,7292.0
2024-01-08T06:00:00Z,7472.0
2024-01-08T06:30:00Z,7502.0
2024-01-08T07:00:00Z,7640.0
2024-01-08T07:30:00Z,8031.0
2024-01-08T08:00:00Z,8230.0
2024-01-08T08:30:00Z,8551.0
2024-01-08T09:00:00Z,8833.0
2024-01-08T09:30:00Z,9199.0
2024-01-08T10:00:00Z,9334.0
2024-01-08T10:30:00Z,9545.0
2024-01-08T11:00:00Z,9777.0
2024-01-08T11:30:00Z,9986.0
2024-01-08T12:00:00Z,10111.0
2024-01-08T12:30:00Z,10163.0
2024-01-08T13:00:00Z,10469.0
2024-01-08T13:30:00Z,10499.0
2024-01-08T14:00:00Z,10377.0
2024-01-08T14:30:00Z,10226.0
2024-01-08T15:00:00Z,10317.0
2024-01-08T15:30:00Z,10616.0
2024-01-08T16:00:00Z,10769.0
2024-01-08T16:30:00Z,10783.0
2024-01-08T17:00:00Z,10919.0
2024-01-08T17:30:00Z,11535.0
2024-01-08T18:00:00Z,11362.0
2024-01-08T18:30:00Z,11439.0
2024-01-08T19:00:00Z,11412.0
2024-01-08T19:30:00Z,11371.0
2024-01-08T20:00:00Z,11536.0
2024-01-08T20:30:00Z,11592.0
2024-01-08T21:00:00Z,11660.0
2024-01-08T21:30:00Z,11738.0
2024-01-08T22:00:00Z,11616.0
2024-01-08T22:30:00Z,11782.0
2024-01-08T23:00:00Z,11895.0
2024-01-08T23:30:00Z,11909.0
2024-01-09T00:00:00Z,11819.0
2024-01-09T00:30:00Z,11652.0
2024-01-09T01:00:00Z,11440.0
2024-01-09T01:30:00Z,11277.0
2024-01-09T02:00:00Z,11298.0
2024-01-09T02:30:00Z,11381.0
2024-01-09T03:00:00Z,11356.0
2024-01-09T03:30:00Z,11480.0
2024-01-09T04:00:00Z,11574.0
2024-01-09T04:30:00Z,11558.0
2024-01-09T05:00:00Z,11483.0
2024-01-09T05:30:00Z,11558.0
2024-01-09T06:00:00Z,11659.0
2024-01-09T06:30:00Z,11944.0
2024-01-09T07:00:00Z,12192.0
2024-01-09T07:30:00Z,12320.0
2024-01-09T08:00:00Z,12298.0
2024-01-09T08:30:00Z,12385.0
2024-01-09T09:00:00Z,12411.0
2024-01-09T09:30:00Z,12380.0
2024-01-09T10:00:00Z,12481.0
2024-01-09T10:30:00Z,12374.0
2024-01-09T11:00:00Z,12275.0
2024-01-09T11:30:00Z,12042.0
2024-01-09T12:00:00Z,11866.0
2024-01-09T12:30:00Z,11886.0
2024-01-09T13:00:00Z,11806.0
2024-01-09T13:30:00Z,11550.0
2024-01-09T14:00:00Z,11493.0
2024-01-09T14:30:00Z,11161.0
2024-01-09T15:00:00Z,10939.0
2024-01-09T15:30:00Z,11024.0
2024-01-09T16:00:00Z,11052.0
2024-01-09T16:30:00Z,11000.0
2024-01-09T17:00:00Z,11135.0
2024-01-09T17:30:00Z,11313.0
2024-01-09T18:00:00Z,11240.0
2024-01-09T18:30:00Z,11395.0
2024-01-09T19:00:00Z,11476.0
2024-01-09T19:30:00Z,11504.0
2024-01-09T20:00:00Z,11428.0
2024-01-09T20:30:00Z,11228.0
2024-01-09T21:00:00Z,11128.0
2024-01-09T21:30:00Z,10915.0
2024-01-09T22:00:00Z,11005.0
2024-01-09T22:30:00Z,10866.0
2024-01-09T23:00:00Z,10685.0
2024-01-09T23:30:00Z,10364.0
2024-01-10T00:00:00Z,10003.0
2024-01-10T00:30:00Z,9663.0
2024-01-10T01:00:00Z,9662.0
2024-01-10T01:30:00Z,9498.0
2024-01-10T02:00:00Z,8765.0
2024-01-10T02:30:00Z,8269.0
2024-01-10T03:00:00Z,7933.0
2024-01-10T03:30:00Z,7910.0
2024-01-10T04:00:00Z,7728.0
2024-01-10T04:30:00Z,7581.0
2024-01-10T05:00:00Z,7538.0
2024-01-10T05:30:00Z,7423.0
2024-01-10T06:00:00Z,7277.0
2024-01-10T06:30:00Z,7070.0
2024-01-10T07:00:00Z,6908.0
2024-01-10T07:30:00Z,6740.0
2024-01-10T08:00:00Z,6625.0
2024-01-10T08:30:00Z,6547.0
2024-01-10T09:00:00Z,6420.0
2024-01-10T09:30:00Z,6497.0
2024-01-10T10:00:00Z,6564.0
2024-01-10T10:30:00Z,6734.0
2024-01-10T11:00:00Z,6752.0
2024-01-10T11:30:00Z,6771.0
2024-01-10T12:00:00Z,6774.0
2024-01-10T12:30:00Z,6969.0
2024-01-10T13:00:00Z,7172.0
2024-01-10T13:30:00Z,7338.0
2024-01-10T14:00:00Z,7684.0
2024-01-10T14:30:00Z,7899.0
2024-01-10T15:00:00Z,8027.0
2024-01-10T15:30:00Z,8042.0
2024-01-10T16:00:00Z,6983.0
2024-01-10T16:30:00Z,8777.0
2024-01-10T17:00:00Z,8970.0
2024-01-10T17:30:00Z,9026.0
2024-01-10T18:00:00Z,8944.0
2024-01-10T18:30:00Z,8926.0
2024-01-10T19:00:00Z,8831.0
2024-01-10T19:30:00Z,8987.0
2024-01-10T20:00:00Z,8785.0
2024-01-10T20:30:00Z,8520.0
2024-01-10T21:00:00Z,8234.0
2024-01-10T21:30:00Z,7743.0
2024-01-10T22:00:00Z,6978.0
2024-01-10T22:30:00Z,6800.0
2024-01-10T23:00:00Z,6690.0
2024-01-10T23:30:00Z,6737.0
2024-01-11T00:00:00Z,6538.0
2024-01-11T00:30:00Z,6372.0
2024-01-11T01:00:00Z,6143.0
2024-01-11T01:30:00Z,5994.0
2024-01-11T02:00:00Z,5824.0
2024-01-11T02:30:00Z,5568.0
2024-01-11T03:00:00Z,5469.0
2024-01-11T03:30:00Z,5521.0
2024-01-11T04:00:00Z,5671.0
2024-01-11T04:30:00Z,5683.0
2024-01-11T05:00:00Z,5605.0
2024-01-11T05:30:00Z,6155.0
2024-01-11T06:00:00Z,6036.0
2024-01-11T06:30:00Z,5722.0
2024-01-11T07:00:00Z,5536.0
2024-01-11T07:30:00Z,5279.0
2024-01-11T08:00:00Z,5389.0
2024-01-11T08:30:00Z,5459.0
2024-01-11T09:00:00Z,5450.0
2024-01-11T09:30:00Z,5583.0
2024-01-11T10:00:00Z,5824.0
2024-01-11T10:30:00Z,5858.0
2024-01-11T11:00:00Z,6061.0
2024-01-11T11:30:00Z,6251.0
2024-01-11T12:00:00Z,6457.0
2024-01-11T12:30:00Z,6829.0
2024-01-11T13:00:00Z,7088.0
2024-01-11T13:30:00Z,7224.0
2024-01-11T14:00:00Z,7308.0
2024-01-11T14:30:00Z,7559.0
2024-01-11T15:00:00Z,7604.0
2024-01-11T15:30:00Z,7787.0
2024-01-11T16:00:00Z,7549.0
2024-01-11T16:30:00Z,7418.0
2024-01-11T17:00:00Z,7151.0
2024-01-11T17:30:00Z,7185.0
2024-01-11T18:00:00Z,7094.0
2024-01-11T18:30:00Z,6934.0
2024-01-11T19:00:00Z,6770.0
2024-01-11T19:30:00Z,6551.0
2024-01-11T20:00:00Z,6414.0
2024-01-11T20:30:00Z,6354.0
2024-01-11T21:00:00Z,6324.0
2024-01-11T21:30:00Z,6218.0
2024-01-11T22:00:00Z,6167.0
2024-01-11T22:30:00Z,6057.0
2024-01-11T23:00:00Z,5853.0
2024-01-11T23:30:00Z,5871.0
2024-01-12T00:00:00Z,5886.0
2024-01-12T00:30:00Z,5867.0
2024-01-12T01:00:00Z,6018.0
2024-01-12T01:30:00Z,6355.0
2024-01-12T02:00:00Z,6108.0
2024-01-12T02:30:00Z,5827.0
2024-01-12T03:00:00Z,5292.0
2024-01-12T03:30:00Z,5220.0
2024-01-12T04:00:00Z,4824.0
2024-01-12T04:30:00Z,4783.0
2024-01-12T05:00:00Z,4848.0
2024-01-12T05:30:00Z,4800.0
2024-01-12T06:00:00Z,4510.0
2024-01-12T06:30:00Z,4443.0
2024-01-12T07:00:00Z,4312.0
2024-01-12T07:30:00Z,4039.0
2024-01-12T08:00:00Z,3879.0
2024-01-12T08:30:00Z,3675.0
2024-01-12T09:00:00Z,3499.0
2024-01-12T09:30:00Z,3307.0
2024-01-12T10:00:00Z,3335.0
2024-01-12T10:30:00Z,3202.0
2024-01-12T11:00:00Z,3201.0
2024-01-12T11:30:00Z,3278.0
2024-01-12T12:00:00Z,3318.0
2024-01-12T12:30:00Z,3320.0
2024-01-12T13:00:00Z,3321.0
2024-01-12T13:30:00Z,3509.0
2024-01-12T14:00:00Z,3690.0
2024-01-12T14:30:00Z,3862.0
2024-01-12T15:00:00Z,4220.0
2024-01-12T15:30:00Z,4438.0
2024-01-12T16:00:00Z,4527.0
2024-01-12T16:30:00Z,4514.0
2024-01-12T17:00:00Z,4405.0
2024-01-12T17:30:00Z,4641.0
2024-01-12T18:00:00Z,4639.0
2024-01-12T18:30:00Z,4654.0
2024-01-12T19:00:00Z,4837.0
2024-01-12T19:30:00Z,4946.0
2024-01-12T20:00:00Z,5083.0
2024-01-12T20:30:00Z,5256.0
2024-01-12T21:00:00Z,5486.0
2024-01-12T21:30:00Z,5685.0
2024-01-12T22:00:00Z,5842.0
2024-01-12T22:30:00Z,6017.0
2024-01-12T23:00:00Z,6359.0
2024-01-12T23:30:00Z,6250.0
2024-01-13T00:00:00Z,6319.0
2024-01-13T00:30:00Z,6644.0
2024-01-13T01:00:00Z,6801.0
2024-01-13T01:30:00Z,6993.0
2024-01-13T02:00:00Z,7297.0
2024-01-13T02:30:00Z,7132.0
2024-01-13T03:00:00Z,7695.0
2024-01-13T03:30:00Z,8002.0
2024-01-13T04:00:00Z,8191.0
2024-01-13T04:30:00Z,7774.0
2024-01-13T05:00:00Z,7678.0
2024-01-13T05:30:00Z,7498.0
2024-01-13T06:00:00Z,7446.0
2024-01-13T06:30:00Z,7622.0
2024-01-13T07:00:00Z,7765.0
2024-01-13T07:30:00Z,7841.0
2024-01-13T08:00:00Z,7975.0
2024-01-13T08:30:00Z,7749.0
2024-01-13T09:00:00Z,7662.0
2024-01-13T09:30:00Z,7493.0
2024-01-13T10:00:00Z,7384.0
2024-01-13T10:30:00Z,7190.0
2024-01-13T11:00:00Z,7093.0
2024-01-13T11:30:00Z,6901.0
2024-01-13T12:00:00Z,6834.0
2024-01-13T12:30:00Z,6663.0
2024-01-13T13:00:00Z,6733.0
2024-01-13T13:30:00Z,7017.0
2024-01-13T14:00:00Z,7450.0
2024-01-13T14:30:00Z,7282.0
2024-01-13T15:00:00Z,7003.0
2024-01-13T15:30:00Z,6950.0
2024-01-13T16:00:00Z,6768.0
2024-01-13T16:30:00Z,6834.0
2024-01-13T17:00:00Z,6416.0
2024-01-13T17:30:00Z,6418.0
2024-01-13T18:00:00Z,6446.0
2024-01-13T18:30:00Z,6499.0
2024-01-13T19:00:00Z,6755.0
2024-01-13T19:30:00Z,6763.0
2024-01-13T20:00:00Z,6706.0
2024-01-13T20:30:00Z,6901.0
2024-01-13T21:00:00Z,7009.0
2024-01-13T21:30:00Z,6897.0
2024-01-13T22:00:00Z,6926.0
2024-01-13T22:30:00Z,6531.0
2024-01-13T23:00:00Z,6264.0
2024-01-13T23:30:00Z,5986.0
2024-01-14T00:00:00Z,5873.0
2024-01-14T00:30:00Z,6160.0
2024-01-14T01:00:00Z,6058.0
2024-01-14T01:30:00Z,6093.0
2024-01-14T02:00:00Z,5737.0
2024-01-14T02:30:00Z,5526.0
2024-01-14T03:00:00Z,5596.0
2024-01-14T03:30:00Z,5538.0
2024-01-14T04:00:00Z,5477.0
2024-01-14T04:30:00Z,5367.0
2024-01-14T05:00:00Z,5288.0
2024-01-14T05:30:00Z,5487.0
2024-01-14T06:00:00Z,5862.0
2024-01-14T06:30:00Z,6248.0
2024-01-14T07:00:00Z,6461.0
2024-01-14T07:30:00Z,6759.0
2024-01-14T08:00:00Z,7130.0
2024-01-14T08:30:00Z,8172.0
2024-01-14T09:00:00Z,8614.0
2024-01-14T09:30:00Z,9045.0
2024-01-14T10:00:00Z,9487.0
2024-01-14T10:30:00Z,9699.0
2024-01-14T11:00:00Z,9952.0
2024-01-14T11:30:00Z,10278.0
2024-01-14T12:00:00Z,10051.0
2024-01-14T12:30:00Z,10150.0
2024-01-14T13:00:00Z,10400.0
2024-01-14T13:30:00Z,10769.0
2024-01-14T14:00:00Z,11368.0
2024-01-14T14:30:00Z,11902.0
2024-01-14T15:00:00Z,12175.0
2024-01-14T15:30:00Z,12372.0
2024-01-14T16:00:00Z,12559.0
2024-01-14T16:30:00Z,12247.0
2024-01-14T17:00:00Z,12347.0
2024-01-14T17:30:00Z,12505.0
2024-01-14T18:00:00Z,12424.0
2024-01-14T18:30:00Z,12316.0
2024-01-14T19:00:00Z,12364.0
2024-01-14T19:30:00Z,12398.0
2024-01-14T20:00:00Z,12757.0
